kepid,tce_plnt_num,pca
6953281.0,1.0,499436567.1981733
6953692.0,1.0,-513250799.8412914
6962977.0,4.0,-19193631.81728541
6962977.0,5.0,339291435.9259911
6963153.0,1.0,-187876605.01072365
6963171.0,1.0,-576824641.138516
6975129.0,2.0,1625723144.4217844
6975129.0,3.0,-139043303.2518018
6975466.0,1.0,752763426.8564252
7018277.0,2.0,-386586687.0188998
7018323.0,1.0,-353866168.11818373
7018323.0,2.0,-471625609.2354547
7019489.0,1.0,10352485.041843487
7026272.0,1.0,-460862756.0950482
7026313.0,1.0,-476036157.88243264
7026347.0,1.0,-495442363.9580445
7026412.0,1.0,-346483877.95778227
7031714.0,1.0,1814773039.0279562
7031714.0,2.0,-197542174.837698
7031714.0,3.0,-585710020.8510603
7031716.0,1.0,-571874686.2190884
7032369.0,1.0,-122443435.39312807
7032383.0,1.0,-14843059.526087368
7032388.0,1.0,11249761.115847815
7032388.0,2.0,-189238199.41249174
7033830.0,5.0,-532143544.710223
7033830.0,6.0,-166450997.64163563
7041634.0,3.0,184409368.64614022
7041856.0,1.0,-197219264.42605957
7041856.0,2.0,-547498381.5879407
7041856.0,3.0,36061436.8724351
6846570.0,4.0,-279371401.2102066
6846570.0,5.0,-277895467.42003006
6846570.0,6.0,-302489825.41967064
6862332.0,1.0,-80080032.90336542
6862332.0,2.0,-396375626.81302625
6862333.0,1.0,-289211041.8495523
6862333.0,2.0,-377853403.69618684
6866228.0,2.0,1096252806.4955256
6866346.0,1.0,-494752811.70685375
6867155.0,1.0,1814773737.4746213
6878738.0,1.0,-297436222.0585162
6879171.0,1.0,91402318.28989245
6879183.0,1.0,-313334027.57803565
6929285.0,1.0,-153382835.21271604
6929841.0,1.0,901474093.4154096
6932987.0,1.0,581799799.0516789
6932987.0,2.0,91057537.41644076
6940640.0,2.0,-533982817.6004009
6940654.0,1.0,-448532702.2036158
6940867.0,1.0,-377805356.39570814
6947767.0,1.0,-585709989.0565987
6947837.0,1.0,-582412903.5034022
6948006.0,1.0,532509060.2866145
6948054.0,1.0,1565966769.7950907
6954721.0,1.0,-416294473.27001226
6954721.0,2.0,-435350303.3740756
6954721.0,3.0,-502693333.9470012
6963490.0,1.0,27910041.84208959
6963490.0,2.0,457004535.065016
6963490.0,3.0,-390030856.46085805
6975466.0,2.0,-442777309.2936049
6975615.0,1.0,816345782.2402115
6976420.0,1.0,-438180798.31656575
6976420.0,2.0,-464107239.5097171
7019489.0,2.0,-336461832.843346
7019524.0,1.0,-125489303.28664686
7020168.0,1.0,-330798544.78030217
7026477.0,1.0,-482285616.92018574
7026522.0,1.0,-459867514.4864093
7026628.0,1.0,-526250295.8263837
7031726.0,1.0,235597230.7691799
7031726.0,2.0,-530233961.6019798
7031732.0,1.0,-33724872.27038308
7031742.0,1.0,-245049907.1531408
7032421.0,1.0,837938660.2786084
7032429.0,1.0,-434933424.8596007
7032429.0,2.0,-377473722.9741468
7033846.0,1.0,1814773253.3268456
7034974.0,1.0,-523717219.0643435
7035099.0,1.0,1077764659.8797581
7035099.0,2.0,-485561984.86746216
7041856.0,4.0,-239892598.65278244
7042069.0,1.0,-417489239.6106253
7045280.0,1.0,108665026.64006554
6846570.0,7.0,-269941446.08450186
6846570.0,8.0,-585709967.8476546
6846911.0,1.0,677378294.780329
6847018.0,1.0,1814773737.7018406
6862333.0,3.0,30532044.348583497
6862603.0,1.0,1814773294.0787365
6862603.0,2.0,525989960.2493611
6867219.0,1.0,-311362708.2636303
6867555.0,1.0,136112180.62827063
6867555.0,2.0,-343586755.1812677
6867588.0,1.0,1814773133.3053854
6879594.0,1.0,163975039.63553235
6879594.0,2.0,-8015836.2951571625
6879594.0,3.0,-299956339.6451612
6879865.0,1.0,1814773737.211074
6933567.0,1.0,435425839.64990133
6933781.0,1.0,1814773737.3672411
6933781.0,2.0,715687729.5769254
6941075.0,1.0,-415153799.72807384
6941075.0,2.0,-486676187.54371226
6941075.0,3.0,-530358249.8298596
6941084.0,1.0,-181427696.51357132
6948054.0,2.0,-994963.1670503059
6948054.0,3.0,869467295.9744654
6948054.0,4.0,199460016.66400948
6948480.0,1.0,-354771050.06182134
6954721.0,4.0,-553438334.9941999
6954726.0,1.0,-287989796.8596049
6954748.0,1.0,-397740250.31158453
6955650.0,1.0,-576620368.2093259
6963514.0,1.0,-487864819.6685249
6963815.0,1.0,-335036632.55123883
6963815.0,2.0,-338146207.2335589
6976420.0,3.0,-461956894.35135007
6976420.0,4.0,-525914853.23341924
6976420.0,5.0,-508607785.2097724
6976420.0,6.0,-404877590.57966983
7020168.0,2.0,-355394797.76901543
7020168.0,3.0,-314214922.1656797
7020168.0,4.0,-300956058.69040424
7020168.0,5.0,-322474206.4086629
7026651.0,1.0,-395133228.469375
7026651.0,2.0,-395327623.9366362
7030610.0,1.0,-280906895.844998
7030610.0,2.0,-439513789.7765117
7031742.0,2.0,-313197203.5475678
7031742.0,3.0,-436576933.03107923
7031742.0,4.0,-304979974.5039021
7032429.0,3.0,-218037317.0984492
7032429.0,4.0,-235376716.95286816
7032429.0,5.0,-585710010.943331
7032438.0,1.0,-357841160.2457888
7035179.0,1.0,-133469555.8991016
7035179.0,2.0,-492828022.6125263
7035274.0,1.0,309870531.0856849
7045280.0,2.0,-489153687.2566111
7045356.0,1.0,-203080205.1697906
7045435.0,1.0,1814773121.3358052
7045435.0,2.0,-585709570.0352167
6847018.0,2.0,1814773621.6187236
6848401.0,1.0,-550134506.2650058
6848481.0,1.0,-474945100.2301059
6862721.0,1.0,1406572790.0857732
6862750.0,1.0,-357214365.1411359
6862920.0,1.0,1814773737.5137494
6862920.0,2.0,1814773737.21536
6867765.0,1.0,-480722387.543861
6867766.0,1.0,1814773737.195095
6868952.0,1.0,-350666628.5091555
6880517.0,1.0,-310381483.9904283
6880517.0,2.0,-423081072.8303579
6881709.0,1.0,-448964196.58400023
6934045.0,1.0,-445783869.71582097
6934244.0,1.0,-293391805.99687886
6934291.0,1.0,1814773253.444575
6941084.0,2.0,-501769602.82014126
6945362.0,1.0,1313221573.4860754
6945362.0,2.0,-260298109.7108642
6948480.0,2.0,-49708002.077708684
6948815.0,1.0,1814773736.788457
6949061.0,1.0,404974715.40139806
6955650.0,2.0,-583010613.1774589
6955671.0,1.0,-387230634.35482025
6956014.0,1.0,1814773738.540254
6963815.0,3.0,-364527736.8447919
6964043.0,1.0,33757375.44763718
6964043.0,2.0,1814773739.114042
6964043.0,3.0,-176600952.02966014
6976420.0,7.0,-537596666.0842165
6976420.0,8.0,-422724680.2970921
6976420.0,9.0,22475168.763098273
7020168.0,6.0,-386350733.40356284
7020168.0,7.0,-412703393.43930596
7020168.0,8.0,-435938989.7219325
7020168.0,9.0,-585710107.5925001
7030676.0,1.0,-339695320.24068904
7030715.0,1.0,-408626902.72508067
7030715.0,2.0,-585710000.7227486
7030947.0,1.0,761965408.0813478
7031753.0,1.0,-460232699.1971332
7031767.0,1.0,-585709936.6091121
7031781.0,1.0,406293045.4146241
7031824.0,1.0,33806299.86044309
7032442.0,1.0,-141123252.7308096
7032456.0,1.0,-328435180.3065828
7032481.0,1.0,-544694694.030198
7032524.0,1.0,-213508754.03222018
7035274.0,2.0,52464981.3520604
7035274.0,3.0,-585709963.5353677
7035394.0,1.0,198271469.97913644
7035536.0,1.0,-420654581.20057034
7045496.0,1.0,762723203.6867645
7045605.0,1.0,-314054856.6508599
7045605.0,2.0,-307621440.9191912
6848529.0,1.0,-453033539.4357527
6848529.0,2.0,-465052900.17810124
6848529.0,3.0,-486918843.9909202
6848529.0,4.0,-490033939.02235466
6862920.0,3.0,709809782.3174816
6863158.0,1.0,-242163761.96514326
6863158.0,2.0,-525220976.2902369
6868952.0,2.0,-461174790.5284782
6868952.0,3.0,-334987562.3081193
6868952.0,4.0,-582873891.7613156
6868952.0,5.0,-510261100.9321937
6881709.0,2.0,-583225653.1715326
6881709.0,3.0,-567171201.1156243
6881829.0,1.0,-523218171.6438053
6887030.0,1.0,47090769.405955166
6934317.0,1.0,-415366282.9586951
6934317.0,2.0,-354070818.8136686
6934587.0,1.0,1814773739.4023268
6934587.0,2.0,-585709299.5954224
6945362.0,3.0,-212744797.5864133
6945362.0,4.0,-253888120.6548691
6945362.0,5.0,-445782150.5159861
6945362.0,6.0,-472817685.9125235
6949061.0,2.0,-63738596.967912495
6949204.0,1.0,10195923.015632164
6949204.0,2.0,-535092784.8334835
6949412.0,1.0,-313192002.9278951
6956136.0,1.0,-524010719.91114545
6956176.0,1.0,732266209.6416531
6956216.0,1.0,1814773739.0335014
6956216.0,2.0,1814773736.799424
6964043.0,4.0,-532468309.44221395
6964043.0,5.0,-585709439.5192384
6964159.0,1.0,-206417815.7142222
6964804.0,1.0,299471655.601121
6976465.0,1.0,-143014577.4383372
6976754.0,1.0,-448292398.2421387
7007099.0,1.0,-57504722.40807174
7007099.0,2.0,-321721525.392256
7020182.0,1.0,-473251550.39206934
7020182.0,2.0,-448490219.6238951
7020234.0,1.0,-493920618.21700644
7030996.0,1.0,-452180540.9266536
7031066.0,1.0,106859977.32054234
7031066.0,2.0,-477501628.99946487
7031824.0,2.0,171539794.75420624
7031824.0,3.0,-333069509.6493593
7031853.0,1.0,-371505553.2097028
7031853.0,2.0,-349581807.34581685
7032524.0,2.0,-411628083.8741121
7032568.0,1.0,-271592440.71018463
7032568.0,2.0,-585710010.9434824
7032568.0,3.0,-539442209.9938064
7035536.0,2.0,-583253267.8161609
7035536.0,4.0,-430716729.945071
7045605.0,3.0,-303462510.5925919
7045685.0,1.0,410539723.8067606
7045685.0,2.0,-360420476.628281
7045685.0,3.0,-170043235.57499456
6848529.0,5.0,-444604701.3822096
6848529.0,6.0,-502049447.19934636
6848529.0,7.0,-272304584.680006
6863161.0,1.0,1195206691.110003
6863187.0,1.0,-291586561.832467
6863308.0,1.0,-346192704.49848694
6863683.0,1.0,1814773736.5882337
6868952.0,6.0,-441655250.38798404
6869184.0,1.0,-39082227.12605454
6887321.0,1.0,-234988310.4057233
6887983.0,1.0,238065502.38980362
6934986.0,1.0,-297095609.49013543
6935062.0,1.0,-262718024.97858715
6935101.0,1.0,1304566380.7611678
6935101.0,2.0,125255951.55697848
6945362.0,7.0,-219905294.0418722
6945362.0,8.0,-585710020.9433985
6945500.0,1.0,200194583.96466073
6949412.0,4.0,-544432037.2573445
6956216.0,3.0,-512890348.4026926
6956233.0,1.0,486561066.1701316
6957044.0,1.0,-405522189.381965
6964804.0,2.0,-395940658.88692266
6964817.0,1.0,-263973711.66911614
6964817.0,2.0,-534312088.7987534
7007099.0,3.0,-406944797.9531134
7007099.0,6.0,-385976322.0820093
7020707.0,1.0,151006772.7707161
7021124.0,1.0,-38946315.48683059
7021131.0,1.0,1711207152.915249
7031126.0,1.0,-388338036.9425602
7031126.0,2.0,-527839364.5863287
7031126.0,3.0,-585710010.9430621
7031126.0,4.0,-93030574.60194655
7031853.0,3.0,-490331956.8771092
7031853.0,4.0,-179842241.2646341
7031853.0,5.0,-265180284.662024
7031853.0,6.0,-499176892.09552234
7032568.0,4.0,-433923444.3335257
7032568.0,5.0,-389504729.35398173
7032568.0,6.0,-202830552.30624375
7035536.0,5.0,-443934718.828278
7035536.0,6.0,-284602435.7557103
7035536.0,7.0,-404806322.0976085
7035844.0,1.0,-392506103.88528377
7045685.0,4.0,-267471036.0311643
7045685.0,5.0,-257357610.4847076
7045685.0,6.0,-332770885.31968224
6848529.0,8.0,-523099255.3858459
6848529.0,9.0,-493607334.50666755
6848529.0,10.0,-402631940.49243116
6848584.0,1.0,-452501837.44108003
6863683.0,2.0,1814773736.436945
6863683.0,3.0,-585709301.2440038
6863839.0,1.0,1408906013.3626819
6863840.0,1.0,-585709298.6025407
6869292.0,1.0,-418694007.19052744
6869296.0,1.0,-451160811.56822395
6869313.0,1.0,-385558884.1414178
6869313.0,2.0,-400399202.60021424
6889190.0,1.0,-359077269.88699186
6889235.0,1.0,1814773739.0674818
6889235.0,2.0,1814773737.3493207
6890040.0,1.0,-421887374.7458874
6936038.0,1.0,-101883711.05304606
6936046.0,1.0,-150033641.90831318
6945500.0,2.0,-562680709.1970415
6945500.0,3.0,-531422617.1167026
6945500.0,5.0,-559756090.150334
6949412.0,5.0,-292009622.79653746
6949412.0,6.0,-181136559.0348541
6949412.0,7.0,-571675317.6451949
6949412.0,8.0,-585709763.8194948
6957044.0,2.0,-212462715.86808246
6960377.0,1.0,287925768.93930763
6960377.0,2.0,-567395976.7181439
6960445.0,1.0,820845208.6086037
6964929.0,1.0,1502593203.328515
6965293.0,1.0,1814773739.372705
6965758.0,1.0,475204587.2265276
7007099.0,7.0,-543959867.6532325
7007099.0,8.0,-435190985.12653035
7007099.0,9.0,-390699282.747906
7021177.0,1.0,-585709318.7379057
7021177.0,2.0,1814773739.0578089
7021177.0,3.0,-293925823.1676875
7021534.0,1.0,678661354.5746903
7031126.0,5.0,-430681375.8983325
7031126.0,6.0,-364823777.3207002
7031126.0,7.0,-573191124.7036829
7031132.0,1.0,60577705.79554609
7031853.0,7.0,-384647233.422423
7031853.0,8.0,-320452956.28526294
7031880.0,1.0,-346127279.0499575
7031880.0,2.0,-266795300.74005198
7032568.0,8.0,-585710010.9421918
7032687.0,1.0,-380498163.70647204
7032727.0,1.0,55804492.7769158
7036755.0,1.0,-280888082.6589888
7036755.0,2.0,-305272782.77927756
7036755.0,3.0,-280921658.55504084
7045685.0,8.0,-376009699.6264694
7045685.0,9.0,-136751798.9713734
6849046.0,1.0,1814773737.6793509
6849310.0,1.0,1814773417.0706382
6849310.0,2.0,161131797.57522902
6863840.0,2.0,-585709308.6555037
6863998.0,1.0,1408833535.164811
6864078.0,1.0,-482688140.6439497
6864132.0,1.0,-382753508.6437227
6869313.0,3.0,-425675996.35752475
6869313.0,4.0,-377769171.04246837
6869313.0,5.0,-204267487.83112308
6890260.0,1.0,-489499972.0887265
6890618.0,1.0,1071137843.0489408
6891124.0,1.0,-14263698.16977816
6936046.0,3.0,-475739281.90568817
6936046.0,4.0,-382984971.3749687
6936075.0,1.0,-585709871.6844045
6936106.0,1.0,-314980674.5116078
6945500.0,6.0,-206272936.04340357
6945500.0,7.0,-470304411.60695535
6945500.0,8.0,-335314588.43994194
6945500.0,9.0,-585709857.0716904
6949494.0,1.0,-412609033.28168267
6949494.0,2.0,-384637633.13957787
6949494.0,3.0,-277444587.38654315
6960446.0,1.0,1814773739.0401752
6960456.0,1.0,-147178464.61285
6960487.0,1.0,1814773737.344846
6965758.0,2.0,-264818587.3822372
6965761.0,1.0,-300521676.7839474
6965782.0,2.0,-432813448.5155561
7007169.0,1.0,-445620661.27752745
7007169.0,2.0,-585709728.1987683
7007169.0,3.0,-545385764.9358343
7021668.0,1.0,-259740883.45684275
7021681.0,1.0,1814773489.4975092
7021681.0,2.0,-187999754.22847694
7031175.0,1.0,-583169512.4579698
7031192.0,1.0,-232253123.83864823
7031195.0,1.0,-212988460.444926
7031898.0,1.0,243832095.9574126
7031904.0,1.0,-141547829.5028104
7031914.0,1.0,-583172830.2542465
7032727.0,2.0,-533106005.47120905
7032727.0,3.0,-438780524.6311054
7032807.0,1.0,-67915316.41468848
7032923.0,1.0,-302601897.0095478
7036755.0,4.0,-257335722.61695743
7036755.0,5.0,-585709927.0118952
7037540.0,1.0,1814773738.2084565
7037540.0,2.0,242153188.4892423
7045685.0,10.0,-308740733.86268806
7046035.0,1.0,-88279466.36747679
7046148.0,1.0,-440061910.45640993
7046148.0,2.0,-370897849.6942346
6849310.0,3.0,389102760.35592514
6850504.0,1.0,1814773737.3251963
6850504.0,2.0,1814773737.2794812
6864276.0,1.0,-585709773.2769463
6864536.0,1.0,-459494137.8216676
6864569.0,1.0,-585710126.0336198
6864569.0,2.0,1814773099.520441
6869313.0,6.0,-475608786.4157668
6869373.0,1.0,-354660580.8052578
6869726.0,1.0,-581449714.3153468
6870438.0,1.0,215817994.04423466
6891366.0,1.0,431530889.34627646
6891366.0,2.0,-529155302.1383076
6891512.0,1.0,1814773039.9626045
6891513.0,1.0,-103975576.5869037
6936115.0,1.0,-583078333.6207474
6936261.0,1.0,-474536135.8168994
6936909.0,1.0,904470313.8816792
6936909.0,2.0,243392631.9077047
6945594.0,1.0,-474283314.5996505
6945786.0,1.0,414809773.7729497
6949494.0,4.0,-585710203.1643289
6949512.0,1.0,-122628460.53657472
6949512.0,2.0,-460354043.3883834
6949512.0,3.0,-578983349.4599339
6699368.0,1.0,1814773244.9776433
6699562.0,1.0,1814773737.992048
6700870.0,1.0,-390806433.19412416
6707942.0,2.0,1814773464.2534058
6715221.0,1.0,-134693147.73298752
6715221.0,2.0,-459984646.00682807
6720363.0,1.0,-557553555.1302886
6720720.0,1.0,-585709886.8824532
6720720.0,2.0,-340058613.64375937
6720720.0,3.0,-464735847.396033
6756202.0,1.0,1814773737.8903627
6756202.0,2.0,-585709948.7691529
6756202.0,3.0,-552249503.7233007
6756386.0,1.0,1657069734.4275117
6766634.0,2.0,-536953746.3060551
6766663.0,1.0,-315185631.90846634
6766748.0,1.0,-585709308.6560618
6766748.0,2.0,-585709986.4292152
6778063.0,3.0,-91189644.38230594
6778289.0,1.0,-585709328.7190288
6778289.0,2.0,1814773738.9824102
6778289.0,3.0,-585710003.9727087
6790451.0,2.0,-219097709.42547613
6790592.0,1.0,-486869364.95007014
6790592.0,2.0,-498900145.0837177
6837146.0,1.0,147792707.9503737
6837283.0,1.0,-86352754.38531484
6838050.0,1.0,1117640181.233581
6579806.0,1.0,1814773737.3537915
6579806.0,2.0,1814773267.9760406
6580131.0,1.0,-272761108.5680724
6594945.0,1.0,-465282795.01483077
6594972.0,1.0,-585709308.7213817
6594972.0,2.0,1814773739.0642214
6594972.0,3.0,-525278011.9209692
6594972.0,4.0,-461866852.79367924
6607286.0,1.0,1814773424.5581362
6607286.0,2.0,744252838.3047009
6607357.0,1.0,-79612513.48551463
6615511.0,1.0,-344853209.1272519
6615520.0,1.0,-474086448.0697977
6615600.0,1.0,408499741.3613262
6633452.0,2.0,587389318.2801301
6633452.0,3.0,-465079260.6421454
6633952.0,1.0,-319949916.030963
6670894.0,5.0,-33950504.92302673
6670894.0,6.0,-220568761.8873463
6670894.0,7.0,-193010645.65090632
6677256.0,2.0,-25200815.853260845
6677267.0,1.0,1814773739.0917943
6677267.0,2.0,1814773401.7039227
6692320.0,3.0,-443009506.4726179
6692320.0,4.0,-466635240.88366896
6692833.0,1.0,212000648.12232837
6701115.0,1.0,518394642.26914114
6701115.0,2.0,-23494810.62225212
6701115.0,3.0,174720100.58782175
6701115.0,4.0,-170406889.11501777
6715221.0,3.0,-509580951.32265055
6715221.0,4.0,-321314394.42176694
6715221.0,5.0,-469422888.7557628
6720773.0,1.0,765184981.6508154
6720889.0,1.0,574062611.5204715
6720889.0,2.0,434847193.9330229
6756386.0,2.0,343243178.1254278
6756481.0,1.0,1334562928.402925
6756481.0,2.0,-121840781.65417096
6766748.0,3.0,-585710009.730091
6766748.0,4.0,-585709902.5695912
6766990.0,1.0,-474566461.9818618
6767227.0,1.0,-111636081.6536753
6779260.0,1.0,1814773737.4618666
6779260.0,2.0,1286321715.9115226
6779613.0,1.0,547484275.1862105
6790592.0,4.0,-562085401.0006703
6790592.0,5.0,-585710037.8207259
6791033.0,1.0,-308590282.17021006
6792124.0,1.0,473910331.3018504
6838978.0,1.0,-536199838.1270887
6839010.0,1.0,-167383273.88561353
6841577.0,1.0,1814773738.9827473
6842139.0,1.0,-273540090.1815267
6580131.0,2.0,1291469002.9617949
6580299.0,1.0,-395100951.132774
6583089.0,1.0,-522686838.2691542
6583107.0,1.0,-54455266.753805175
6594972.0,5.0,-521231037.08092284
6595315.0,1.0,-303968063.5513475
6595572.0,1.0,-451825838.17094195
6595662.0,1.0,1814773739.2184517
6607357.0,2.0,-82007484.53527486
6607447.0,1.0,1814773737.130237
6607505.0,1.0,-103195799.66366313
6607610.0,1.0,1814773738.4197943
6616190.0,1.0,-377511968.00196534
6616211.0,1.0,-29724094.284244537
6616211.0,2.0,-242838116.84264496
6616211.0,3.0,-527963880.3924511
6634112.0,1.0,1814773737.5042708
6634133.0,1.0,637321545.1326036
6634603.0,1.0,-496793770.33910763
6635021.0,1.0,-268012519.17697144
6670894.0,8.0,-400288279.3950336
6670894.0,9.0,-221832903.16558337
6670894.0,10.0,-228409242.74747622
6672229.0,1.0,-585709318.7321923
6677841.0,1.0,632022633.7380877
6677841.0,2.0,-102182356.33283426
6677841.0,3.0,-182335580.33307412
6677841.0,4.0,-110367871.28240721
6693555.0,1.0,-435401426.5023379
6693640.0,1.0,347285383.53879523
6694186.0,1.0,1814773739.113152
6701115.0,5.0,-402894012.72872764
6701115.0,6.0,-585709869.1499562
6701459.0,1.0,245762689.13905987
6701459.0,2.0,-281542965.38504535
6715221.0,6.0,-400573738.2051323
6715221.0,7.0,-336801215.6525488
6715221.0,8.0,-339306488.26641476
6720889.0,3.0,-250441659.4655878
6720889.0,4.0,-316334828.81303805
6721044.0,1.0,-406790600.8322102
6756481.0,3.0,-518791132.76624954
6756481.0,4.0,108227301.882708
6756481.0,5.0,-336246724.518431
6756669.0,1.0,1814773737.5896525
6767840.0,1.0,166734293.71286067
6768394.0,1.0,-33868916.56960291
6779726.0,1.0,-208671343.4480194
6780052.0,1.0,-65614182.69215264
6780052.0,2.0,-147934588.57606393
6780052.0,3.0,-545304165.1527643
6792908.0,1.0,-149308462.11502123
6792983.0,1.0,52056350.47586401
6793409.0,1.0,-381722174.5880041
6842139.0,2.0,-269427944.6570415
6842139.0,3.0,-299944670.6214557
6842345.0,1.0,1814773737.0993001
6584042.0,1.0,-416271545.76578635
6584042.0,2.0,-465308456.04210246
6584167.0,1.0,-296813180.5751042
6584167.0,2.0,-510779282.4133856
6595662.0,2.0,-585709310.0210795
6599508.0,1.0,-467695233.7875849
6599919.0,1.0,1814773737.3018265
6607610.0,2.0,787353926.6305457
6607644.0,1.0,1027712762.3537706
6608436.0,1.0,-478206916.5839732
6616211.0,4.0,-419493674.2089485
6616211.0,5.0,-430682910.90939724
6616211.0,6.0,-413923788.2745634
6635021.0,2.0,-173977744.60504404
6635026.0,1.0,105198024.57787244
6635026.0,2.0,-439074833.75443363
6672229.0,2.0,1814773737.681565
6672229.0,3.0,-442131012.6136979
6672652.0,1.0,-320409048.8772955
6678383.0,1.0,1814773737.2549016
6678383.0,2.0,1117472724.185003
6678383.0,3.0,1673421173.2234604
6694649.0,1.0,667035539.1467546
6694649.0,2.0,510098185.50032836
6701459.0,3.0,-303471688.2933717
6701459.0,4.0,-489156796.6784487
6701459.0,5.0,-406438678.41340566
6715221.0,9.0,-432855837.99536157
6715221.0,10.0,-506197393.38719463
6715331.0,1.0,258335514.08823574
6715331.0,2.0,-422017360.0942634
6721044.0,2.0,-233010938.38422593
6721044.0,3.0,-266241408.13115546
6756669.0,2.0,641517118.7131747
6756669.0,3.0,-496872300.9859697
6757075.0,1.0,-438425829.4861202
6757160.0,1.0,-84496761.19684768
6768394.0,2.0,183187834.0601457
6768394.0,3.0,-155149677.2605309
6768616.0,1.0,-340061069.5937307
6768616.0,2.0,-295770809.9216023
6780158.0,1.0,1360544088.9863904
6780367.0,1.0,-379364123.13471156
6780893.0,1.0,-407295134.0877173
6793409.0,2.0,-392985221.51781046
6794650.0,1.0,-457793877.30491525
6794650.0,2.0,-156322249.1771671
6794650.0,3.0,-585710175.1885544
6546456.0,1.0,78322829.43446118
6546508.0,1.0,1814773739.1162045
6546528.0,1.0,1296306193.2837481
6584167.0,3.0,-552672401.2856685
6584273.0,1.0,-196177012.50320733
6584278.0,1.0,-122134278.6783757
6599975.0,1.0,-156579738.5367443
6600338.0,1.0,-502803204.36741275
6600407.0,1.0,-375383419.81220824
6600439.0,1.0,-509494683.6149481
6608436.0,2.0,-172116134.94166255
6608436.0,3.0,-302772983.89216846
6608436.0,5.0,-193596235.51652992
6616211.0,7.0,-364961448.36530393
6616218.0,1.0,1814773736.7986557
6616218.0,2.0,1049234248.7387547
6616270.0,1.0,-485887876.245855
6635026.0,3.0,-340753667.6152367
6635026.0,4.0,-40560103.16840168
6635026.0,5.0,-144870567.34467798
6635026.0,6.0,-544796243.0124083
6672945.0,1.0,-223088415.0251579
6674908.0,1.0,1814773307.4977748
6674908.0,2.0,-442183396.7697982
6674908.0,3.0,-349970432.63782775
6678472.0,1.0,-166338789.96899208
6678614.0,1.0,707272211.2508378
6679295.0,1.0,-80699176.38840774
6679504.0,1.0,593296964.4691128
6694649.0,3.0,-14315499.430429723
6695801.0,1.0,858876852.2388269
6695889.0,1.0,1814773739.4390473
6696381.0,1.0,247347468.1777027
6701459.0,6.0,-541737124.6208842
6701459.0,7.0,-405208386.3695611
6701459.0,8.0,-506584177.39273614
6715331.0,3.0,-346048545.2490347
6715331.0,4.0,-408990612.4067783
6721044.0,5.0,-408329982.361632
6721044.0,6.0,-561230956.3057278
6721044.0,7.0,-459673087.5170369
6721089.0,1.0,-579912370.8202878
6721089.0,2.0,-585709813.4615626
6757160.0,2.0,38655170.53645638
6757637.0,1.0,-133809439.1392844
6758917.0,1.0,1814773738.6145446
6773862.0,1.0,1653273270.3369777
6774537.0,1.0,1450082153.4970481
6774679.0,1.0,-193358350.11745936
6780893.0,2.0,-255092176.6709068
6781047.0,1.0,-416263850.42467815
6781535.0,1.0,1814773739.0153327
6781535.0,2.0,1814773737.8469105
6794736.0,1.0,-491961225.1374696
6794736.0,2.0,-486669144.61579216
6794857.0,1.0,-117295166.75864324
6546582.0,1.0,-463422602.22801
6547004.0,1.0,-286553620.8623361
6547322.0,1.0,-229381402.6545477
6547641.0,1.0,-310842133.6991879
6585979.0,1.0,-414957534.1608514
6586052.0,1.0,229902414.07745922
6586052.0,2.0,-501043572.1027834
6586052.0,3.0,-533980369.3920687
6600439.0,2.0,-544533823.2454193
6600492.0,1.0,-491681799.51605994
6600515.0,1.0,-511131565.2528738
6608436.0,6.0,-585710122.6455373
6609270.0,1.0,463350434.41022205
6609270.0,2.0,-305462686.2386166
6619377.0,1.0,-585710109.9446037
6619815.0,1.0,-302047222.9471644
6619830.0,1.0,-461974436.5976861
6635026.0,7.0,-512448421.1241718
6635026.0,8.0,-570991017.6822746
6635493.0,1.0,27330766.205793504
6674908.0,4.0,-442123861.1959672
6674908.0,5.0,-434048595.8257925
6674908.0,6.0,-497591322.49490947
6680743.0,1.0,-451158336.11992216
6681473.0,1.0,-355399641.520052
6681473.0,2.0,-510473116.55671394
6696381.0,2.0,-402774303.6546403
6696381.0,3.0,-481844179.87549675
6696381.0,4.0,-410028694.2191645
6701811.0,1.0,-219805480.68539995
6701811.0,3.0,-517550874.1447683
6701811.0,4.0,-471605623.02427226
6715331.0,6.0,-323555922.77455556
6715331.0,7.0,-155708973.72216108
6715331.0,8.0,-315611337.7917511
6715331.0,9.0,-585709684.6971422
6721123.0,1.0,540398911.4074169
6721123.0,2.0,-182152191.64622203
6721523.0,1.0,-343857771.393831
6758917.0,2.0,1814773737.2601283
6758917.0,3.0,602319892.725933
6758917.0,4.0,-585710014.5216365
6758917.0,5.0,-481486644.14210993
6774679.0,2.0,-323757651.1823338
6774826.0,1.0,87393800.48400839
6774880.0,1.0,43729444.17375442
6774920.0,1.0,-315462388.8256358
6781548.0,1.0,-138096294.57456842
6781548.0,2.0,-194329780.03662646
6782960.0,1.0,-583032137.1126322
6794857.0,2.0,-307171149.8945221
6795089.0,1.0,-17801935.92167409
6801692.0,1.0,-417371919.5575403
6801692.0,2.0,-562146743.3436061
6547641.0,2.0,-372737956.7253688
6547641.0,3.0,-220532275.45368126
6547641.0,4.0,-250308158.25411966
6586052.0,4.0,-521278874.03733414
6586333.0,1.0,360819020.14510965
6586333.0,2.0,-518111126.26837325
6586746.0,1.0,153754090.65019304
